transaction_id,timestamp_utc,merchant_id,mid,tid,acquirer_bin,gateway_provider,client_ip,asn_type,ip_distance_from_home_km,device_canvas_hash,channel_type,avs_match_code,cvv_match_flag,geo_risk_score,is_cross_border
TX_00000128,2024-01-04T18:21:29.444765+00:00,M_5541_00019,MID_524180_000019,TID_0019,524180,BILLDESK,127.0.0.1,residential,15.0,ef22a07daef8d965,CP_POS_CHIP,Y,1,0,False
TX_00000129,2024-01-04T19:38:08.998512+00:00,M_5411_00084,MID_607152_000084,TID_0084,607152,BILLDESK,127.0.0.1,residential,9.31,d81610eee34a55ce,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000130,2024-01-04T19:38:17.623595+00:00,M_5411_00028,MID_607152_000028,TID_0028,607152,BILLDESK,127.0.0.1,residential,16.65,d295f498af3336ce,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000131,2024-01-04T20:38:46.404617+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.43.148.24,residential,3.62,2535ab2f25976f80,CNP_WEB,Y,1,0,False
TX_00000132,2024-01-04T21:05:21.885997+00:00,M_4816_00011,MID_459110_000011,TID_0011,459110,CASHFREE,103.165.46.125,residential,10.4,079ab6ab3af4a54d,CNP_WEB,Y,1,0,False
TX_00000133,2024-01-04T21:58:51.808688+00:00,M_5814_00016,MID_524180_000016,TID_0016,524180,CASHFREE,103.52.149.201,residential,1.28,f38df72f90b89ceb,CNP_WEB,Y,1,0,False
TX_00000134,2024-01-04T22:47:17.610898+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,103.50.155.150,residential,4.29,4acd25d68478ef24,CNP_WEB,Y,1,0,False
TX_00000135,2024-01-05T00:09:10.103732+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,12.77,fb1adfe65e752357,CP_POS_CHIP,Y,1,0,False
TX_00000136,2024-01-05T01:35:11.198176+00:00,M_5541_00062,MID_524180_000062,TID_0062,524180,RAZORPAY,127.0.0.1,residential,19.06,e266a126b009204e,CP_POS_CHIP,Y,1,0,False
TX_00000137,2024-01-05T04:00:01.131887+00:00,M_5411_00051,MID_400814_000051,TID_0051,400814,PAYU,103.122.199.17,residential,19.59,25afdd9fbb3d72ee,CNP_WEB,N,1,20,False
TX_00000138,2024-01-05T04:33:24.054943+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,3.83,2ba88ee05f2b359f,CP_POS_CHIP,Y,1,0,False
TX_00000139,2024-01-05T06:03:29.494107+00:00,M_5542_00060,MID_400814_000060,TID_0060,400814,CASHFREE,127.0.0.1,residential,14.8,b3948130c965c028,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000140,2024-01-05T07:47:43.167077+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,6.42,df20d0b3e03704c0,CP_POS_CHIP,Y,1,0,False
TX_00000141,2024-01-05T07:55:25.024210+00:00,M_5411_00128,MID_524180_000128,TID_0128,524180,BILLDESK,127.0.0.1,residential,8.72,b6f112857548e264,CP_POS_CHIP,Y,1,0,False
TX_00000142,2024-01-05T08:25:10.334547+00:00,M_5812_00123,MID_524180_000123,TID_0123,524180,PAYU,103.29.41.145,residential,15.43,a288a2e1e7da009d,CNP_WEB,Y,1,25,False
TX_00000143,2024-01-05T08:51:45.348582+00:00,M_5812_00102,MID_607152_000102,TID_0102,607152,BILLDESK,103.140.132.215,residential,19.32,76bd016fb5417a73,CNP_WEB,Y,1,0,False
TX_00000144,2024-01-05T09:45:43.945822+00:00,M_5814_00066,MID_524180_000066,TID_0066,524180,CASHFREE,127.0.0.1,residential,16.28,e5c9ec15813f8ba7,CP_POS_CHIP,Y,1,0,False
TX_00000145,2024-01-05T10:25:57.147108+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,13.08,2f03ad270c9673d2,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000146,2024-01-05T11:44:25.127152+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,15.17,2925d6dfe39ebf27,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000147,2024-01-05T11:53:40.372837+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,13.83,993f3c4f9473a509,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000148,2024-01-05T14:02:38.067127+00:00,M_5411_00015,MID_607152_000015,TID_0015,607152,RAZORPAY,103.115.138.36,residential,19.98,9633d637fad86964,CNP_WEB,Y,1,0,False
TX_00000149,2024-01-05T14:20:58.390310+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.38.72.62,residential,14.52,b98996bf38ad62d1,CNP_WEB,Y,1,0,False
TX_00000150,2024-01-05T15:10:14.407079+00:00,M_5311_00116,MID_524180_000116,TID_0116,524180,CASHFREE,127.0.0.1,residential,17.83,32b1c64f10946c76,CP_POS_CHIP,Y,1,0,False
TX_00000151,2024-01-05T15:20:29.992250+00:00,M_5411_00074,MID_459110_000074,TID_0074,459110,RAZORPAY,127.0.0.1,residential,8.72,ed52e54e6ab47883,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000152,2024-01-05T15:31:08.347651+00:00,M_5541_00113,MID_459110_000113,TID_0113,459110,CASHFREE,127.0.0.1,residential,16.52,42d5423e6b7cfcec,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000153,2024-01-05T15:56:35.712777+00:00,M_5311_00116,MID_524180_000116,TID_0116,524180,CASHFREE,103.168.156.232,residential,7.26,4ed74e540e0ee7fb,CNP_MOBILE,Y,1,0,False
TX_00000154,2024-01-05T16:35:38.286444+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,8.08,70ab5e3da87128e7,CP_POS_CHIP,Y,1,0,False
TX_00000155,2024-01-05T16:55:51.480324+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,103.141.94.79,residential,2.37,f4109735c3f7fc2b,CNP_MOBILE,Y,1,0,False
TX_00000156,2024-01-05T16:58:30.843329+00:00,M_5732_00045,MID_459110_000045,TID_0045,459110,PAYU,103.209.161.74,residential,6.27,498ccf0652a065c7,CNP_WEB,Y,1,25,False
TX_00000157,2024-01-05T17:19:04.171264+00:00,M_5812_00081,MID_400814_000081,TID_0081,400814,CASHFREE,127.0.0.1,residential,10.06,00d0bbf0b8fc55a8,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000158,2024-01-05T18:52:14.286524+00:00,M_5944_00002,MID_524180_000002,TID_0002,524180,BILLDESK,127.0.0.1,residential,10.11,84a723c2d1ecf6aa,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000159,2024-01-05T19:44:18.723106+00:00,M_5814_00148,MID_400814_000148,TID_0148,400814,CASHFREE,127.0.0.1,residential,10.15,436774b2ad053834,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000160,2024-01-05T19:49:20.995649+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,15.36,35921ba4fb21439c,CP_POS_CHIP,Y,1,0,False
TX_00000161,2024-01-05T20:23:26.739573+00:00,M_5411_00015,MID_607152_000015,TID_0015,607152,RAZORPAY,103.53.42.135,residential,10.2,7cd484fb78b421ff,CNP_WEB,Y,1,25,False
TX_00000162,2024-01-05T21:05:57.417729+00:00,M_5912_00048,MID_524180_000048,TID_0048,524180,PAYU,103.20.24.190,residential,4.69,a23d61ca77ffdeae,CNP_WEB,Z,1,0,False
TX_00000163,2024-01-05T21:14:07.258801+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,14.85,4ed76c8ac94503e0,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000164,2024-01-05T21:37:38.538002+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.122.80.6,residential,17.83,15b46ff52b4d6e1a,CNP_WEB,Y,1,0,False
TX_00000165,2024-01-05T21:53:28.094437+00:00,M_5411_00097,MID_524180_000097,TID_0097,524180,CASHFREE,127.0.0.1,residential,6.97,d0fe0276af3c6ce8,CP_POS_CHIP,Y,1,0,False
TX_00000166,2024-01-05T22:12:43.940004+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,15.86,cc933805e1c5dcab,CP_POS_CHIP,Y,1,0,False
TX_00000167,2024-01-05T22:59:35.366127+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,15.09,fcfdc3ef150010ac,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000168,2024-01-06T00:10:02.438698+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,19.43,8dd286c24a581e76,CP_POS_CHIP,Y,1,0,False
TX_00000169,2024-01-06T00:45:52.962168+00:00,M_5541_00119,MID_524180_000119,TID_0119,524180,RAZORPAY,127.0.0.1,residential,11.43,fe37550f3bb98a20,CP_POS_CHIP,Y,1,0,False
TX_00000170,2024-01-06T03:03:25.640272+00:00,M_5541_00113,MID_459110_000113,TID_0113,459110,CASHFREE,127.0.0.1,residential,19.73,3a1766d72655d676,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000171,2024-01-06T03:46:17.157604+00:00,M_5541_00095,MID_459110_000095,TID_0095,459110,CASHFREE,127.0.0.1,residential,16.08,ec8e0847214c3116,CP_POS_CHIP,Y,1,0,False
TX_00000172,2024-01-06T05:03:30.185952+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,4.16,cdd1d3ab53a91d1e,CP_POS_CHIP,Y,1,0,False
TX_00000173,2024-01-06T05:36:12.634136+00:00,M_5542_00060,MID_400814_000060,TID_0060,400814,CASHFREE,127.0.0.1,residential,13.61,97a2ddb060e42d90,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000174,2024-01-06T05:42:05.990267+00:00,M_5541_00129,MID_400814_000129,TID_0129,400814,RAZORPAY,127.0.0.1,residential,4.75,22333c053b9fa306,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000175,2024-01-06T07:18:51.023772+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.195.187.189,residential,18.08,130271d8d069ed4d,CNP_WEB,Y,1,0,False
TX_00000176,2024-01-06T07:52:44.668578+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,19.71,e31ba2c06e7ce6df,CP_POS_CHIP,Y,1,0,False
TX_00000177,2024-01-06T08:14:57.507794+00:00,M_5912_00101,MID_459110_000101,TID_0101,459110,PAYU,127.0.0.1,residential,5.17,32f9530c6d5af37e,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000178,2024-01-06T09:10:45.623623+00:00,M_5311_00138,MID_607152_000138,TID_0138,607152,CASHFREE,103.17.32.18,residential,17.01,7cf69aa970e3b44c,CNP_MOBILE,N,1,20,False
TX_00000179,2024-01-06T09:34:55.164514+00:00,M_5542_00060,MID_400814_000060,TID_0060,400814,CASHFREE,127.0.0.1,residential,7.8,caae9a28260ada7f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000180,2024-01-06T10:42:02.360525+00:00,M_5411_00068,MID_524180_000068,TID_0068,524180,BILLDESK,127.0.0.1,residential,18.13,194854b08381bd5f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000181,2024-01-06T10:51:57.247406+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,103.209.183.222,residential,7.12,092cd0cb7d3873d6,CNP_WEB,Y,1,0,False
TX_00000182,2024-01-06T11:00:55.332838+00:00,M_5311_00104,MID_459110_000104,TID_0104,459110,CASHFREE,127.0.0.1,residential,17.45,f96c71ead4b40bd2,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000183,2024-01-06T13:03:09.250026+00:00,M_5812_00145,MID_607152_000145,TID_0145,607152,PAYU,127.0.0.1,residential,19.98,ffca4a74a34256a3,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000184,2024-01-06T14:28:46.822969+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,8.09,a52ca4491136aa73,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000185,2024-01-06T14:57:25.944354+00:00,M_5311_00104,MID_459110_000104,TID_0104,459110,CASHFREE,127.0.0.1,residential,3.43,86bcc118816f936c,CP_POS_CHIP,Y,1,0,False
TX_00000186,2024-01-06T16:24:19.084049+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,17.25,2925d6dfe39ebf27,CP_POS_CHIP,Y,1,0,False
TX_00000187,2024-01-06T16:48:22.404765+00:00,M_5541_00113,MID_459110_000113,TID_0113,459110,CASHFREE,127.0.0.1,residential,16.64,42d5423e6b7cfcec,CP_POS_CHIP,Y,1,0,False
TX_00000188,2024-01-06T18:11:31.449331+00:00,M_5542_00060,MID_400814_000060,TID_0060,400814,CASHFREE,127.0.0.1,residential,14.08,109518d3b739e277,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000189,2024-01-06T18:45:42.619448+00:00,M_5411_00135,MID_459110_000135,TID_0135,459110,BILLDESK,127.0.0.1,residential,3.12,679373d144e25154,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000190,2024-01-06T19:29:27.514044+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,11.62,299203ae12ab34ce,CP_POS_CHIP,Y,1,0,False
TX_00000191,2024-01-06T22:02:27.252709+00:00,M_5311_00116,MID_524180_000116,TID_0116,524180,CASHFREE,127.0.0.1,residential,10.42,452f6cf4caaea579,CP_POS_CHIP,Y,1,0,False
TX_00000192,2024-01-06T22:41:02.297688+00:00,M_5541_00134,MID_400814_000134,TID_0134,400814,RAZORPAY,127.0.0.1,residential,16.87,61a9809aa22b951a,CP_POS_CHIP,Y,1,0,False
TX_00000193,2024-01-06T23:09:47.412309+00:00,M_5541_00064,MID_459110_000064,TID_0064,459110,PAYU,127.0.0.1,residential,15.94,32f9707f8aac9b27,CP_POS_CHIP,Y,1,0,False
TX_00000194,2024-01-06T23:21:57.158815+00:00,M_5541_00120,MID_400814_000120,TID_0120,400814,PAYU,127.0.0.1,residential,19.69,88ffa971757ca96f,CP_POS_CHIP,Y,1,0,False
TX_00000195,2024-01-07T00:59:58.509320+00:00,M_5541_00057,MID_607152_000057,TID_0057,607152,RAZORPAY,127.0.0.1,residential,10.38,d39ca115bf4d1d68,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000196,2024-01-07T01:23:21.471056+00:00,M_5542_00077,MID_400814_000077,TID_0077,400814,PAYU,127.0.0.1,residential,10.82,26c93c7aa438df6f,CP_POS_CHIP,Y,1,0,False
TX_00000197,2024-01-07T03:13:19.922110+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,7.76,679373d144e25154,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000198,2024-01-07T03:49:42.554952+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,14.76,ed5d507345a7cc42,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000199,2024-01-07T04:33:22.562649+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,4.71,3f81e603bba185b4,CP_POS_CHIP,Y,1,0,False
TX_00000200,2024-01-07T04:48:09.721624+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,8.04,19eb916701e26bde,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000201,2024-01-07T04:56:33.757271+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,9.75,dcd21a54e98bff90,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000202,2024-01-07T07:38:47.707170+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,8.08,b90f859bfad2aacb,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000203,2024-01-07T07:39:32.247727+00:00,M_5732_00082,MID_607152_000082,TID_0082,607152,RAZORPAY,103.86.246.127,residential,4.67,accc035ce834bb97,CNP_WEB,Y,1,0,False
TX_00000204,2024-01-07T07:49:45.593845+00:00,M_5411_00058,MID_607152_000058,TID_0058,607152,BILLDESK,127.0.0.1,residential,10.41,45551ca1ed47cf75,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000205,2024-01-07T08:09:08.461727+00:00,M_4816_00011,MID_459110_000011,TID_0011,459110,CASHFREE,103.130.71.34,residential,14.79,03cc6261c357bab9,CNP_WEB,Y,1,0,False
TX_00000206,2024-01-07T11:19:03.765106+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,2.95,6e7047e16b82c634,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000207,2024-01-07T11:30:51.843708+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,12.48,f38df72f90b89ceb,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000208,2024-01-07T11:45:05.108507+00:00,M_4816_00109,MID_459110_000109,TID_0109,459110,BILLDESK,103.232.176.194,residential,15.43,071c3a8f4a804f39,CNP_WEB,Y,1,0,False
TX_00000209,2024-01-07T11:52:57.900875+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,9.08,1e4fa404ed342270,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000210,2024-01-07T12:19:33.202383+00:00,M_5732_00045,MID_459110_000045,TID_0045,459110,PAYU,127.0.0.1,residential,10.82,9633d637fad86964,CP_POS_CHIP,Y,1,0,False
TX_00000211,2024-01-07T13:50:40.584157+00:00,M_5944_00072,MID_607152_000072,TID_0072,607152,PAYU,127.0.0.1,residential,6.14,8815bdc2fb8d4f9d,CP_POS_CHIP,Y,1,0,False
TX_00000212,2024-01-07T13:54:56.792441+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,1107.31,ae60d93c1c2665a6,CP_POS_CHIP,Y,1,0,True
TX_00000213,2024-01-07T14:42:23.751830+00:00,M_5411_00051,MID_400814_000051,TID_0051,400814,PAYU,127.0.0.1,residential,11.87,1383dfdbcf88f98a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000214,2024-01-07T14:47:02.875866+00:00,M_5812_00043,MID_400814_000043,TID_0043,400814,RAZORPAY,127.0.0.1,residential,9.34,a4e06f0744e8fd6e,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000215,2024-01-07T15:14:12.180913+00:00,M_5812_00032,MID_400814_000032,TID_0032,400814,CASHFREE,127.0.0.1,residential,7.87,a366543841a2becf,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000216,2024-01-07T15:24:32.400796+00:00,M_5812_00102,MID_607152_000102,TID_0102,607152,BILLDESK,127.0.0.1,residential,17.63,092cd0cb7d3873d6,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000217,2024-01-07T15:48:24.765336+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,103.149.22.187,residential,1.11,3a98f8ee5cd130e0,CNP_WEB,Y,1,0,False
TX_00000218,2024-01-07T16:59:46.051552+00:00,M_5944_00002,MID_524180_000002,TID_0002,524180,BILLDESK,127.0.0.1,residential,7.21,a53f39554213085e,CP_POS_CHIP,Y,1,0,False
TX_00000219,2024-01-07T17:13:15.355021+00:00,M_5814_00065,MID_607152_000065,TID_0065,607152,BILLDESK,103.29.101.247,residential,10.22,e485fa2bc8807076,CNP_WEB,Y,1,0,False
TX_00000220,2024-01-07T18:20:03.478315+00:00,M_5814_00089,MID_524180_000089,TID_0089,524180,BILLDESK,127.0.0.1,residential,8.65,f418bdf803696f49,CP_POS_CHIP,Y,1,0,False
TX_00000221,2024-01-07T19:22:12.396697+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,4.04,0334750d812c5801,CP_POS_CHIP,Y,1,0,False
TX_00000222,2024-01-07T19:31:27.519713+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,16.11,381a05085034cf00,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000223,2024-01-07T21:26:49.439429+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.82.132.73,residential,2.7,f15afbfae2b3dd55,CNP_WEB,Y,1,25,False
TX_00000224,2024-01-07T21:39:47.465307+00:00,M_5912_00091,MID_459110_000091,TID_0091,459110,BILLDESK,127.0.0.1,residential,13.23,16c94e250a637c0b,CP_POS_CHIP,Y,1,0,False
TX_00000225,2024-01-07T22:23:44.509934+00:00,M_5732_00045,MID_459110_000045,TID_0045,459110,PAYU,127.0.0.1,residential,13.73,12d40813246faee3,CP_POS_CHIP,Y,1,0,False
TX_00000226,2024-01-07T22:56:51.547551+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,12.74,029069edc9a3d666,CP_POS_CHIP,Y,1,0,False
TX_00000227,2024-01-07T23:29:33.330373+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,15.94,8e05466170bf3d07,CP_POS_CHIP,Y,1,0,False
TX_00000228,2024-01-07T23:34:04.507341+00:00,M_5542_00077,MID_400814_000077,TID_0077,400814,PAYU,127.0.0.1,residential,16.08,34cbeebbdac11294,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000229,2024-01-08T00:38:02.640852+00:00,M_5542_00012,MID_524180_000012,TID_0012,524180,RAZORPAY,127.0.0.1,residential,11.1,3eebe5e0d2cf6659,CP_POS_CHIP,Y,1,0,False
TX_00000230,2024-01-08T01:23:41.036689+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,9.79,0492938c160633ac,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000231,2024-01-08T01:45:05.603115+00:00,M_5541_00119,MID_524180_000119,TID_0119,524180,RAZORPAY,127.0.0.1,residential,3.64,053d22d9e39e8623,CP_POS_CHIP,Y,1,0,False
TX_00000232,2024-01-08T02:35:03.896518+00:00,M_5542_00077,MID_400814_000077,TID_0077,400814,PAYU,127.0.0.1,residential,14.74,ba3e2ef870c4076d,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000233,2024-01-08T02:36:24.943850+00:00,M_5732_00045,MID_459110_000045,TID_0045,459110,PAYU,103.45.161.213,residential,2.94,db2cc93211355c57,CNP_WEB,Y,1,0,False
TX_00000234,2024-01-08T03:37:16.074524+00:00,M_5542_00077,MID_400814_000077,TID_0077,400814,PAYU,127.0.0.1,residential,17.17,32f9707f8aac9b27,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000235,2024-01-08T04:17:46.072267+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,103.35.42.151,residential,17.07,aafd2f53de8d6af5,CNP_WEB,Y,1,25,False
TX_00000236,2024-01-08T04:36:50.328417+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.162.199.215,residential,19.64,10f43fd1df1295fb,CNP_WEB,Y,1,0,False
TX_00000237,2024-01-08T05:49:56.462206+00:00,M_5542_00080,MID_400814_000080,TID_0080,400814,CASHFREE,127.0.0.1,residential,4.29,567ba74aeab61f47,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000238,2024-01-08T06:39:47.159393+00:00,M_5542_00077,MID_400814_000077,TID_0077,400814,PAYU,127.0.0.1,residential,14.93,9a673ba1041d2ecd,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000239,2024-01-08T07:24:57.533345+00:00,M_5311_00079,MID_607152_000079,TID_0079,607152,PAYU,103.14.118.59,residential,2.65,ac528ae3c53e2a5e,CNP_WEB,Y,1,0,False
TX_00000240,2024-01-08T08:03:50.291962+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,103.190.153.74,residential,4.89,5f55123236685f88,CNP_WEB,Y,1,0,False
TX_00000241,2024-01-08T08:10:24.085276+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,14.74,2ba88ee05f2b359f,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000242,2024-01-08T09:01:38.453600+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,18.97,bce6935c8fa4fc23,CP_POS_CHIP,Y,1,0,False
TX_00000243,2024-01-08T13:16:46.799220+00:00,M_5999_00142,MID_459110_000142,TID_0142,459110,RAZORPAY,127.0.0.1,residential,19.18,936dd1def571863b,CP_POS_CHIP,Y,1,0,False
TX_00000244,2024-01-08T13:41:34.099574+00:00,M_5311_00138,MID_607152_000138,TID_0138,607152,CASHFREE,127.0.0.1,residential,6.65,48580f1252e9d85a,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000245,2024-01-08T13:47:26.595257+00:00,M_5814_00144,MID_400814_000144,TID_0144,400814,BILLDESK,127.0.0.1,residential,15.54,fe88ec88e423bbf6,CP_POS_CHIP,Y,1,0,False
TX_00000246,2024-01-08T14:16:42.907004+00:00,M_5814_00106,MID_459110_000106,TID_0106,459110,PAYU,127.0.0.1,residential,1.87,b7b28c1a1750a0cb,CP_POS_CHIP,Y,1,0,False
TX_00000247,2024-01-08T15:48:25.979759+00:00,M_5311_00116,MID_524180_000116,TID_0116,524180,CASHFREE,127.0.0.1,residential,16.94,3ef124d8df532263,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000248,2024-01-08T19:02:10.158474+00:00,M_5541_00129,MID_400814_000129,TID_0129,400814,RAZORPAY,127.0.0.1,residential,15.32,11b1d6bfbbd62af4,CP_POS_CHIP,Y,1,0,False
TX_00000249,2024-01-08T19:35:24.753836+00:00,M_5411_00097,MID_524180_000097,TID_0097,524180,CASHFREE,127.0.0.1,residential,3.68,7469f151cc3fb7d8,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000250,2024-01-08T19:41:32.187620+00:00,M_5912_00048,MID_524180_000048,TID_0048,524180,PAYU,103.109.244.220,residential,8.32,9481ed0f267421fc,CNP_WEB,Y,1,0,False
TX_00000251,2024-01-08T19:45:54.962595+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,4.81,3144e206db07efcf,CP_POS_CONTACTLESS,Y,1,0,False
TX_00000252,2024-01-08T19:59:21.804361+00:00,M_5812_00021,MID_400814_000021,TID_0021,400814,CASHFREE,127.0.0.1,residential,16.36,639813abd5fd8f3d,CP_POS_CHIP,Y,1,0,False
TX_00000253,2024-01-08T21:09:54.624524+00:00,M_5542_00077,MID_400814_000077,TID_0077,400814,PAYU,127.0.0.1,residential,19.9,9a673ba1041d2ecd,CP_POS_CHIP,Y,1,0,False
TX_00000254,2024-01-08T21:44:00.262444+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,16.02,34a3ae44fc7e766e,CP_POS_CHIP,Y,1,0,False
TX_00000255,2024-01-08T22:35:55.520726+00:00,M_5814_00066,MID_524180_000066,TID_0066,524180,CASHFREE,103.248.189.213,residential,8.13,865b0086e68ad66b,CNP_WEB,Y,1,0,False
TX_00000256,2024-01-08T22:44:03.813415+00:00,M_5542_00053,MID_524180_000053,TID_0053,524180,PAYU,127.0.0.1,residential,18.48,cc212e703217a87e,CP_POS_CHIP,Y,1,0,False
