transaction_id,clearing_mti,clearing_delay_hours,amount,amount_minor,settled_amount,settled_amount_minor,currency,interchange_fee_minor,mcc,merchant_id,mid,acquirer_bin
TX_00000246,0200,36,25.22,2522,29.89,2989,USD,52,5812,M_5812_00145,MID_541234_000145,541234
TX_00000247,0200,60,18.39,1839,18.388553198124107,1839,USD,32,5912,M_5912_00105,MID_541234_000105,541234
TX_00000248,0200,67,78.69,7869,92.63,9263,USD,162,5812,M_5812_00021,MID_370001_000021,370001
TX_00000249,0200,38,100.89,10089,100.88731167591865,10089,USD,177,5814,M_5814_00089,MID_412800_000089,412800
TX_00000250,0200,52,98.41,9841,98.40503497958308,9841,USD,172,5411,M_5411_00058,MID_541234_000058,541234
TX_00000251,0200,47,29.08,2908,29.083723648390077,2908,USD,51,5912,M_5912_00048,MID_412800_000048,412800
TX_00000252,0200,47,24.34,2434,26.96,2696,USD,47,5812,M_5812_00021,MID_370001_000021,370001
TX_00000253,0200,25,42.01,4201,49.38,4938,USD,86,5812,M_5812_00081,MID_370001_000081,370001
TX_00000254,0200,36,38.61,3861,63.99,6399,USD,112,5542,M_5542_00053,MID_412800_000053,412800
TX_00000255,0200,49,93.93,9393,63.89,6389,USD,112,5542,M_5542_00060,MID_370001_000060,370001
TX_00000256,0200,36,57.16,5716,57.16263437693333,5716,USD,100,5311,M_5311_00079,MID_541234_000079,541234
TX_00000257,0200,69,28.06,2806,28.059154218752425,2806,USD,49,5411,M_5411_00028,MID_541234_000028,541234
TX_00000258,0200,71,373.69,37369,445.79,44579,USD,780,5812,M_5812_00021,MID_370001_000021,370001
TX_00000259,0200,62,54.87,5487,54.87384382855834,5487,USD,96,5541,M_5541_00113,MID_400012_000113,400012
TX_00000260,0200,65,68.44,6844,68.44177874732333,6844,USD,120,5999,M_5999_00142,MID_400012_000142,400012
TX_00000261,0200,37,111.5,11150,133.17,13317,USD,233,5812,M_5812_00021,MID_370001_000021,370001
TX_00000262,0200,34,47.42,4742,47.41568693238989,4742,USD,83,6513,M_6513_00005,MID_541234_000005,541234
TX_00000263,0200,70,61.17,6117,44.45,4445,USD,78,5542,M_5542_00053,MID_412800_000053,412800
TX_00000264,0200,70,75.09,7509,75.0919065256015,7509,USD,131,5311,M_5311_00116,MID_412800_000116,412800
TX_00000265,0200,41,38.83,3883,38.82572405814513,3883,USD,68,5541,M_5541_00119,MID_412800_000119,412800
TX_00000266,0200,43,18.93,1893,27.72,2772,USD,49,5542,M_5542_00053,MID_412800_000053,412800
TX_00000267,0200,51,92.16,9216,54.58,5458,USD,96,5542,M_5542_00077,MID_370001_000077,370001
TX_00000268,0200,62,100.54,10054,62.94,6294,USD,110,5542,M_5542_00053,MID_412800_000053,412800
TX_00000269,0200,59,22.41,2241,47.49,4749,USD,83,5542,M_5542_00053,MID_412800_000053,412800
TX_00000270,0200,38,146.06,14606,146.05788445778634,14606,USD,256,5541,M_5541_00143,MID_541234_000143,541234
TX_00000271,0200,44,54.46,5446,54.48,5448,USD,95,5542,M_5542_00053,MID_412800_000053,412800
TX_00000272,0200,55,182.3,18230,42.5,4250,USD,74,5542,M_5542_00077,MID_370001_000077,370001
TX_00000273,0200,50,170.22,17022,170.21958138603102,17022,USD,298,5814,M_5814_00066,MID_412800_000066,412800
TX_00000274,0200,30,57.67,5767,68.36,6836,USD,120,5812,M_5812_00093,MID_412800_000093,412800
TX_00000275,0200,30,125.82,12582,125.81634540072697,12582,USD,220,5999,M_5999_00142,MID_400012_000142,400012
TX_00000276,0200,36,50.17,5017,56.88,5688,USD,100,5812,M_5812_00145,MID_541234_000145,541234
TX_00000277,0200,57,48.96,4896,27.83,2783,USD,49,5542,M_5542_00053,MID_412800_000053,412800
TX_00000278,0200,62,69.38,6938,69.37717056003882,6938,USD,121,5411,M_5411_00038,MID_541234_000038,541234
TX_00000279,0200,42,46.04,4604,46.03721597403159,4604,USD,81,5311,M_5311_00116,MID_412800_000116,412800
TX_00000280,0200,27,160.47,16047,187.07,18707,USD,327,5812,M_5812_00021,MID_370001_000021,370001
TX_00000281,0200,42,17.82,1782,17.821143283068817,1782,USD,31,5912,M_5912_00101,MID_400012_000101,400012
TX_00000282,0200,46,30.99,3099,30.990416273460696,3099,USD,54,5411,M_5411_00097,MID_412800_000097,412800
TX_00000283,0200,50,39.77,3977,45.44,4544,USD,80,5812,M_5812_00021,MID_370001_000021,370001
TX_00000284,0200,57,71.35,7135,81.59,8159,USD,143,5812,M_5812_00112,MID_370001_000112,370001
TX_00000285,0200,34,53.81,5381,53.19,5319,USD,93,5542,M_5542_00039,MID_541234_000039,541234
TX_00000286,0200,57,19.56,1956,19.56404528398953,1956,USD,34,5814,M_5814_00069,MID_400012_000069,400012
TX_00000287,0200,70,279.06,27906,310.91,31091,USD,544,5812,M_5812_00081,MID_370001_000081,370001
TX_00000288,0200,36,39.52,3952,39.52306607978926,3952,USD,69,5732,M_5732_00082,MID_541234_000082,541234
TX_00000289,0200,38,59.17,5917,68.05,6805,USD,119,5812,M_5812_00102,MID_541234_000102,541234
TX_00000290,0200,53,76.79,7679,76.7911848153035,7679,USD,134,5814,M_5814_00087,MID_400012_000087,400012
TX_00000291,0200,68,42.5,4250,42.504488021521254,4250,USD,74,5814,M_5814_00147,MID_541234_000147,541234
TX_00000292,0200,40,18.11,1811,18.11228836361657,1811,USD,32,5411,M_5411_00149,MID_412800_000149,412800
TX_00000293,0200,68,13.48,1348,13.483190512671275,1348,USD,24,5411,M_5411_00058,MID_541234_000058,541234
TX_00000294,0200,41,35.18,3518,50.7,5070,USD,89,5542,M_5542_00039,MID_541234_000039,541234
TX_00000295,0200,40,108.05,10805,108.04877892259127,10805,USD,189,5541,M_5541_00113,MID_400012_000113,400012
TX_00000296,0200,46,99.54,9954,112.99,11299,USD,198,5812,M_5812_00145,MID_541234_000145,541234
TX_00000297,0200,26,158.88,15888,190.37,19037,USD,333,5812,M_5812_00021,MID_370001_000021,370001
TX_00000298,0200,67,23.87,2387,23.866125535491,2387,USD,42,5541,M_5541_00019,MID_412800_000019,412800
TX_00000299,0200,24,13.84,1384,13.83848174091054,1384,USD,24,5541,M_5541_00057,MID_541234_000057,541234
TX_00000300,0200,69,217.81,21781,46.18,4618,USD,81,5542,M_5542_00053,MID_412800_000053,412800
TX_00000301,0200,59,37.51,3751,49.35,4935,USD,86,5542,M_5542_00077,MID_370001_000077,370001
TX_00000302,0200,30,183.59,18359,25.85,2585,USD,45,5542,M_5542_00053,MID_412800_000053,412800
TX_00000303,0200,25,55.72,5572,55.722717561049166,5572,USD,98,5541,M_5541_00113,MID_400012_000113,400012
TX_00000304,0200,34,180.39,18039,58.11,5811,USD,102,5542,M_5542_00053,MID_412800_000053,412800
TX_00000305,0200,38,71.83,7183,71.825884613885,7183,USD,126,5541,M_5541_00143,MID_541234_000143,541234
TX_00000306,0200,62,146.58,14658,174.34,17434,USD,305,5812,M_5812_00071,MID_541234_000071,541234
TX_00000307,0200,60,1.37,137,1.6,160,USD,3,5812,M_5812_00021,MID_370001_000021,370001
TX_00000308,0200,69,25.04,2504,25.04130770442237,2504,USD,44,5814,M_5814_00089,MID_412800_000089,412800
TX_00000309,0200,58,160.67,16067,160.674814256118,16067,USD,281,5814,M_5814_00125,MID_412800_000125,412800
TX_00000310,0200,53,47.27,4727,47.26771648524215,4727,USD,83,5411,M_5411_00058,MID_541234_000058,541234
TX_00000311,0200,60,61.5,6150,61.49913712723739,6150,USD,108,5814,M_5814_00089,MID_412800_000089,412800
TX_00000312,0200,36,60.94,6094,60.93640917647868,6094,USD,107,5311,M_5311_00116,MID_412800_000116,412800
TX_00000313,0200,70,229.49,22949,229.4942469010165,22949,USD,402,5999,M_5999_00142,MID_400012_000142,400012
TX_00000314,0200,39,18.01,1801,18.011865308378272,1801,USD,32,5411,M_5411_00038,MID_541234_000038,541234
TX_00000315,0200,28,63.22,6322,74.93,7493,USD,131,5812,M_5812_00021,MID_370001_000021,370001
TX_00000316,0200,33,44.83,4483,49.72,4972,USD,87,5812,M_5812_00021,MID_370001_000021,370001
TX_00000317,0200,30,83.16,8316,83.1627130642425,8316,USD,146,5411,M_5411_00015,MID_541234_000015,541234
TX_00000318,0200,71,34.55,3455,39.73,3973,USD,70,5812,M_5812_00021,MID_370001_000021,370001
TX_00000319,0200,66,15.16,1516,15.161918673595242,1516,USD,27,5311,M_5311_00000,MID_370001_000000,370001
TX_00000320,0200,34,31.65,3165,31.65356588780695,3165,USD,55,5094,M_5094_00044,MID_541234_000044,541234
TX_00000321,0200,48,940.61,94061,940.6141174421633,94061,USD,1646,5912,M_5912_00105,MID_541234_000105,541234
TX_00000322,0200,67,66.04,6604,66.04222262768832,6604,USD,116,5411,M_5411_00015,MID_541234_000015,541234
TX_00000323,0200,45,48.52,4852,48.519871674264365,4852,USD,85,5311,M_5311_00116,MID_412800_000116,412800
TX_00000324,0200,65,8.95,895,25.53,2553,USD,45,5542,M_5542_00053,MID_412800_000053,412800
TX_00000325,0200,31,520.73,52073,599.12,59912,USD,1048,5812,M_5812_00021,MID_370001_000021,370001
TX_00000326,0200,41,31.04,3104,35.17,3517,USD,62,5812,M_5812_00021,MID_370001_000021,370001
TX_00000327,0200,57,27.89,2789,27.890554217113014,2789,USD,49,5999,M_5999_00142,MID_400012_000142,400012
TX_00000328,0200,65,111.95,11195,111.94722834735188,11195,USD,196,5311,M_5311_00104,MID_400012_000104,400012
TX_00000329,0200,40,189.08,18908,60.2,6020,USD,105,5542,M_5542_00077,MID_370001_000077,370001
TX_00000330,0200,55,57.95,5795,57.94834474180847,5795,USD,101,5541,M_5541_00143,MID_541234_000143,541234
TX_00000331,0200,58,19.16,1916,31.33,3133,USD,55,5542,M_5542_00053,MID_412800_000053,412800
TX_00000332,0200,62,76.77,7677,76.77310058105509,7677,USD,134,5541,M_5541_00113,MID_400012_000113,400012
TX_00000333,0200,28,23.25,2325,23.253937738236807,2325,USD,41,5541,M_5541_00119,MID_412800_000119,412800
TX_00000334,0200,38,123.18,12318,145.17,14517,USD,254,5812,M_5812_00021,MID_370001_000021,370001
TX_00000335,0200,66,36.26,3626,36.263542341709645,3626,USD,63,5541,M_5541_00113,MID_400012_000113,400012
TX_00000336,0200,56,117.1,11710,117.09817949282996,11710,USD,205,5541,M_5541_00113,MID_400012_000113,400012
TX_00000337,0200,27,132.82,13282,132.82180833091695,13282,USD,232,5541,M_5541_00119,MID_412800_000119,412800
TX_00000338,0200,42,70.56,7056,70.56481602669241,7056,USD,123,5411,M_5411_00051,MID_370001_000051,370001
TX_00000339,0200,24,17.46,1746,17.460943506396017,1746,USD,31,5541,M_5541_00113,MID_400012_000113,400012
TX_00000340,0200,31,281.21,28121,56.84,5684,USD,99,5542,M_5542_00053,MID_412800_000053,412800
TX_00000341,0200,62,35.12,3512,62.43,6243,USD,109,5542,M_5542_00053,MID_412800_000053,412800
TX_00000342,0200,44,27.71,2771,27.710486644755893,2771,USD,48,5311,M_5311_00104,MID_400012_000104,400012
TX_00000343,0200,70,82.56,8256,82.55901701807872,8256,USD,144,5411,M_5411_00051,MID_370001_000051,370001
TX_00000344,0200,54,230.82,23082,262.5,26250,USD,459,5812,M_5812_00021,MID_370001_000021,370001
TX_00000345,0200,55,29.01,2901,32.47,3247,USD,57,5812,M_5812_00021,MID_370001_000021,370001
TX_00000346,0200,47,108.12,10812,123.16,12316,USD,216,5812,M_5812_00021,MID_370001_000021,370001
TX_00000347,0200,54,13.88,1388,13.875114839391161,1388,USD,24,5814,M_5814_00125,MID_412800_000125,412800
TX_00000348,0200,69,28.12,2812,32.75,3275,USD,57,5812,M_5812_00021,MID_370001_000021,370001
TX_00000349,0200,35,303.16,30316,341.14,34114,USD,597,5812,M_5812_00145,MID_541234_000145,541234
TX_00000350,0200,39,153.53,15353,169.47,16947,USD,297,5812,M_5812_00021,MID_370001_000021,370001
TX_00000351,0200,57,54.26,5426,54.26020192537448,5426,USD,95,5541,M_5541_00119,MID_412800_000119,412800
TX_00000352,0200,56,51.73,5173,51.72560056974803,5173,USD,91,5541,M_5541_00143,MID_541234_000143,541234
TX_00000353,0200,24,76.55,7655,76.55100909148705,7655,USD,134,6513,M_6513_00022,MID_370001_000022,370001
TX_00000354,0200,35,22.74,2274,22.743777601394417,2274,USD,40,5411,M_5411_00015,MID_541234_000015,541234
TX_00000355,0200,51,47.72,4772,47.715244711355844,4772,USD,84,5999,M_5999_00142,MID_400012_000142,400012
TX_00000356,0200,34,104.62,10462,104.61818673856791,10462,USD,183,5999,M_5999_00142,MID_400012_000142,400012
TX_00000357,0200,52,180.75,18075,215.75,21575,USD,378,5812,M_5812_00021,MID_370001_000021,370001
TX_00000358,0200,31,39.2,3920,46.66,4666,USD,82,5812,M_5812_00021,MID_370001_000021,370001
TX_00000359,0200,40,33.57,3357,33.56509742441056,3357,USD,59,5732,M_5732_00082,MID_541234_000082,541234
TX_00000360,0200,37,945.66,94566,945.6634963298523,94566,USD,1655,5912,M_5912_00048,MID_412800_000048,412800
TX_00000361,0200,30,18.54,1854,21.03,2103,USD,37,5812,M_5812_00102,MID_541234_000102,541234
TX_00000362,0200,63,27.27,2727,27.268483358116153,2727,USD,48,5912,M_5912_00086,MID_400012_000086,400012
TX_00000363,0200,32,20.75,2075,20.754994106337097,2075,USD,36,5411,M_5411_00059,MID_412800_000059,412800
TX_00000364,0200,25,38.52,3852,38.51671950659145,3852,USD,67,5541,M_5541_00129,MID_370001_000129,370001
TX_00000365,0200,70,36.7,3670,36.702435495355815,3670,USD,64,5311,M_5311_00104,MID_400012_000104,400012
TX_00000366,0200,56,28.78,2878,28.78204248297153,2878,USD,50,5411,M_5411_00015,MID_541234_000015,541234
TX_00000367,0200,68,28.87,2887,33.54,3354,USD,59,5812,M_5812_00021,MID_370001_000021,370001
TX_00000368,0200,36,1281.37,128137,1281.3714767432045,128137,USD,2242,5541,M_5541_00113,MID_400012_000113,400012
TX_00000369,0200,38,38.27,3827,42.89,4289,USD,75,5812,M_5812_00021,MID_370001_000021,370001
TX_00000370,0200,44,268.85,26885,299.32,29932,USD,524,5812,M_5812_00021,MID_370001_000021,370001
TX_00000371,0200,71,23.68,2368,23.67593469833466,2368,USD,41,5912,M_5912_00117,MID_412800_000117,412800
TX_00000372,0200,60,26.61,2661,55.18,5518,USD,97,5542,M_5542_00121,MID_412800_000121,412800
TX_00000373,0200,49,50.31,5031,50.31251430597869,5031,USD,88,5541,M_5541_00119,MID_412800_000119,412800
TX_00000374,0200,36,131.21,13121,131.20605063236016,13121,USD,230,5814,M_5814_00066,MID_412800_000066,412800
TX_00000375,0200,25,106.56,10656,48.83,4883,USD,85,5542,M_5542_00060,MID_370001_000060,370001
TX_00000376,0200,52,68.99,6899,33.92,3392,USD,59,5542,M_5542_00053,MID_412800_000053,412800
TX_00000377,0200,30,30.6,3060,59.95,5995,USD,105,5542,M_5542_00077,MID_370001_000077,370001
TX_00000378,0200,31,67.89,6789,43.95,4395,USD,77,5542,M_5542_00053,MID_412800_000053,412800
TX_00000379,0200,59,96.46,9646,96.45749431603691,9646,USD,169,5541,M_5541_00062,MID_412800_000062,412800
TX_00000380,0200,60,52.61,5261,52.60728687691772,5261,USD,92,5541,M_5541_00113,MID_400012_000113,400012
TX_00000381,0200,40,235.28,23528,61.24,6124,USD,107,5542,M_5542_00053,MID_412800_000053,412800
TX_00000382,0200,34,0.59,59,0.59,59,USD,1,5311,M_5311_00000,MID_370001_000000,370001
TX_00000383,0200,56,16.52,1652,35.82,3582,USD,63,5542,M_5542_00053,MID_412800_000053,412800
TX_00000384,0200,28,25.19,2519,25.19276834578352,2519,USD,44,5411,M_5411_00108,MID_400012_000108,400012
TX_00000385,0200,46,34.94,3494,34.93659049522804,3494,USD,61,5912,M_5912_00091,MID_400012_000091,400012
TX_00000386,0200,27,22.43,2243,24.72,2472,USD,43,5812,M_5812_00021,MID_370001_000021,370001
TX_00000387,0200,25,41.97,4197,41.972966966949166,4197,USD,73,5999,M_5999_00142,MID_400012_000142,400012
TX_00000388,0200,30,22.99,2299,22.993333145977836,2299,USD,40,5411,M_5411_00051,MID_370001_000051,370001
TX_00000389,0200,40,121.73,12173,121.72718038221305,12173,USD,213,5411,M_5411_00068,MID_412800_000068,412800
TX_00000390,0200,71,59.31,5931,66.08,6608,USD,116,5812,M_5812_00021,MID_370001_000021,370001
TX_00000391,0200,42,28.99,2899,31.94,3194,USD,56,5812,M_5812_00021,MID_370001_000021,370001
TX_00000392,0200,50,41.84,4184,49.89,4989,USD,87,5812,M_5812_00021,MID_370001_000021,370001
TX_00000393,0200,51,65.09,6509,60.23,6023,USD,105,5542,M_5542_00053,MID_412800_000053,412800
TX_00000394,0200,61,51.76,5176,57.04,5704,USD,100,5812,M_5812_00021,MID_370001_000021,370001
TX_00000395,0200,63,42.8,4280,47.99,4799,USD,84,5812,M_5812_00102,MID_541234_000102,541234
TX_00000396,0200,68,25.71,2571,29.02,2902,USD,51,5812,M_5812_00021,MID_370001_000021,370001
TX_00000397,0200,28,55.38,5538,55.37542929180835,5538,USD,97,5411,M_5411_00015,MID_541234_000015,541234
TX_00000398,0200,35,55.47,5547,64.62,6462,USD,113,5812,M_5812_00021,MID_370001_000021,370001
TX_00000399,0200,24,27.25,2725,31.17,3117,USD,55,5812,M_5812_00021,MID_370001_000021,370001
TX_00000400,0200,49,15.11,1511,15.107593194628036,1511,USD,26,5411,M_5411_00051,MID_370001_000051,370001
TX_00000401,0200,36,280.18,28018,324.7,32470,USD,568,5812,M_5812_00021,MID_370001_000021,370001
TX_00000402,0200,32,64.82,6482,64.81513680574562,6482,USD,113,5999,M_5999_00142,MID_400012_000142,400012
TX_00000403,0200,55,57.78,5778,32.58,3258,USD,57,5542,M_5542_00053,MID_412800_000053,412800
TX_00000404,0200,62,278.65,27865,332.59,33259,USD,582,5812,M_5812_00021,MID_370001_000021,370001
TX_00000405,0200,27,124.5,12450,124.49706237123752,12450,USD,218,5411,M_5411_00015,MID_541234_000015,541234
TX_00000406,0200,45,250.81,25081,250.809672678484,25081,USD,439,5411,M_5411_00058,MID_541234_000058,541234
TX_00000407,0200,58,50.62,5062,59.23,5923,USD,104,5812,M_5812_00021,MID_370001_000021,370001
TX_00000408,0200,48,62.24,6224,62.24051119154927,6224,USD,109,5999,M_5999_00142,MID_400012_000142,400012
TX_00000409,0200,65,36.33,3633,26.2,2620,USD,46,5542,M_5542_00053,MID_412800_000053,412800
TX_00000410,0200,62,74.35,7435,63.81,6381,USD,112,5542,M_5542_00053,MID_412800_000053,412800
TX_00000411,0200,38,55.5,5550,55.503043528293354,5550,USD,97,5541,M_5541_00113,MID_400012_000113,400012
TX_00000412,0200,26,13.41,1341,13.405526420049807,1341,USD,23,5541,M_5541_00019,MID_412800_000019,412800
TX_00000413,0200,66,95.15,9515,28.31,2831,USD,50,5542,M_5542_00053,MID_412800_000053,412800
TX_00000414,0200,49,14.93,1493,45.2,4520,USD,79,5542,M_5542_00053,MID_412800_000053,412800
TX_00000415,0200,38,47.81,4781,34.62,3462,USD,61,5542,M_5542_00060,MID_370001_000060,370001
TX_00000416,0200,41,32.13,3213,32.134573490426106,3213,USD,56,5541,M_5541_00095,MID_400012_000095,400012
TX_00000417,0200,27,30.14,3014,30.135496913601376,3014,USD,53,5541,M_5541_00113,MID_400012_000113,400012
TX_00000418,0200,44,233.37,23337,272.0,27200,USD,476,5812,M_5812_00021,MID_370001_000021,370001
TX_00000419,0200,63,60.21,6021,60.205180067050954,6021,USD,105,5311,M_5311_00024,MID_541234_000024,541234
TX_00000420,0200,26,27.83,2783,31.52,3152,USD,55,5812,M_5812_00021,MID_370001_000021,370001
TX_00000421,0200,51,49.43,4943,49.43259824818821,4943,USD,87,5411,M_5411_00149,MID_412800_000149,412800
TX_00000422,0200,41,633.51,63351,633.5050831079718,63351,USD,1109,5912,M_5912_00030,MID_370001_000030,370001
TX_00000423,0200,53,365.68,36568,365.6794721237778,36568,USD,640,5411,M_5411_00058,MID_541234_000058,541234
TX_00000424,0200,27,97.9,9790,97.9001580664814,9790,USD,171,5732,M_5732_00045,MID_400012_000045,400012
TX_00000425,0200,41,134.16,13416,134.15565417616622,13416,USD,235,5999,M_5999_00142,MID_400012_000142,400012
TX_00000426,0200,24,54.25,5425,40.94,4094,USD,72,5542,M_5542_00053,MID_412800_000053,412800
TX_00000427,0200,25,304.35,30435,304.34705088867105,30435,USD,533,5812,M_5812_00102,MID_541234_000102,541234
TX_00000428,0200,65,70.72,7072,70.72367463454015,7072,USD,124,5411,M_5411_00015,MID_541234_000015,541234
TX_00000429,0200,42,85.29,8529,99.96,9996,USD,175,5812,M_5812_00145,MID_541234_000145,541234
TX_00000430,0200,70,262.52,26252,291.51,29151,USD,510,5812,M_5812_00021,MID_370001_000021,370001
TX_00000431,0200,37,242.09,24209,274.11,27411,USD,480,5812,M_5812_00081,MID_370001_000081,370001
TX_00000432,0200,38,65.25,6525,65.25383606547163,6525,USD,114,5999,M_5999_00142,MID_400012_000142,400012
TX_00000433,0200,51,179.01,17901,179.01048204843116,17901,USD,313,5814,M_5814_00066,MID_412800_000066,412800
TX_00000434,0200,47,58.36,5836,58.358765655197864,5836,USD,102,5814,M_5814_00066,MID_412800_000066,412800
TX_00000435,0200,52,38.79,3879,38.79025115045208,3879,USD,68,5541,M_5541_00120,MID_370001_000120,370001
TX_00000436,0200,69,86.21,8621,86.21359329203196,8621,USD,151,5999,M_5999_00142,MID_400012_000142,400012
TX_00000437,0200,37,41.57,4157,43.82,4382,USD,77,5542,M_5542_00053,MID_412800_000053,412800
TX_00000438,0200,29,107.52,10752,54.47,5447,USD,95,5542,M_5542_00053,MID_412800_000053,412800
TX_00000439,0200,64,76.1,7610,76.09776806804554,7610,USD,133,5411,M_5411_00015,MID_541234_000015,541234
TX_00000440,0200,50,339.16,33916,38.92,3892,USD,68,5542,M_5542_00077,MID_370001_000077,370001
TX_00000441,0200,65,199.9,19990,199.9040963710204,19990,USD,350,5541,M_5541_00113,MID_400012_000113,400012
TX_00000442,0200,37,69.13,6913,49.49,4949,USD,87,5542,M_5542_00053,MID_412800_000053,412800
TX_00000443,0200,51,16.26,1626,34.78,3478,USD,61,5542,M_5542_00077,MID_370001_000077,370001
TX_00000444,0200,50,146.73,14673,47.5,4750,USD,83,5542,M_5542_00053,MID_412800_000053,412800
TX_00000445,0200,28,597.82,59782,597.8221444579207,59782,USD,1046,5814,M_5814_00092,MID_400012_000092,400012
TX_00000446,0200,32,89.42,8942,89.42316581512047,8942,USD,156,5541,M_5541_00129,MID_370001_000129,370001
TX_00000447,0200,39,7.48,748,7.476801965771633,748,USD,13,5541,M_5541_00119,MID_412800_000119,412800
TX_00000448,0200,43,542.47,54247,38.87,3887,USD,68,5542,M_5542_00053,MID_412800_000053,412800
TX_00000449,0200,56,109.09,10909,35.83,3583,USD,63,5542,M_5542_00053,MID_412800_000053,412800
TX_00000450,0200,62,29.7,2970,35.0,3500,USD,61,5542,M_5542_00060,MID_370001_000060,370001
TX_00000451,0200,33,57.19,5719,33.5,3350,USD,59,5542,M_5542_00053,MID_412800_000053,412800
TX_00000452,0200,55,44.14,4414,54.74,5474,USD,96,5542,M_5542_00053,MID_412800_000053,412800
TX_00000453,0200,33,33.19,3319,33.187630381971694,3319,USD,58,5541,M_5541_00113,MID_400012_000113,400012
TX_00000454,0200,50,435.7,43570,511.93,51193,USD,896,5812,M_5812_00102,MID_541234_000102,541234
TX_00000455,0200,37,39.62,3962,39.621362555416006,3962,USD,69,5311,M_5311_00079,MID_541234_000079,541234
TX_00000456,0200,29,294.56,29456,340.75,34075,USD,596,5812,M_5812_00021,MID_370001_000021,370001
TX_00000457,0200,67,33.18,3318,37.21,3721,USD,65,5812,M_5812_00021,MID_370001_000021,370001
TX_00000458,0200,24,46.14,4614,46.13866785128516,4614,USD,81,5411,M_5411_00015,MID_541234_000015,541234
TX_00000459,0200,56,110.47,11047,131.93,13193,USD,231,5812,M_5812_00021,MID_370001_000021,370001
TX_00000460,0200,32,70.12,7012,34.64,3464,USD,61,5542,M_5542_00053,MID_412800_000053,412800
TX_00000461,0200,65,52.92,5292,32.14,3214,USD,56,5542,M_5542_00053,MID_412800_000053,412800
TX_00000462,0200,31,21.31,2131,21.314245922588068,2131,USD,37,5541,M_5541_00057,MID_541234_000057,541234
TX_00000463,0200,59,29.53,2953,60.51,6051,USD,106,5542,M_5542_00053,MID_412800_000053,412800
TX_00000464,0200,53,19.96,1996,19.962230117511304,1996,USD,35,5999,M_5999_00103,MID_412800_000103,412800
TX_00000465,0200,68,76.33,7633,76.33054414022224,7633,USD,134,5999,M_5999_00142,MID_400012_000142,400012
TX_00000466,0200,64,26.55,2655,25.43,2543,USD,45,5542,M_5542_00053,MID_412800_000053,412800
TX_00000467,0200,44,80.96,8096,80.96113110466631,8096,USD,142,5999,M_5999_00142,MID_400012_000142,400012
TX_00000468,0200,29,89.02,8902,89.01943079989093,8902,USD,156,5814,M_5814_00089,MID_412800_000089,412800
TX_00000469,0200,56,93.84,9384,93.83675338092893,9384,USD,164,5814,M_5814_00089,MID_412800_000089,412800
TX_00000470,0200,48,22.69,2269,22.688697735526084,2269,USD,40,5311,M_5311_00020,MID_370001_000020,370001
TX_00000471,0200,41,45.23,4523,45.2336466417582,4523,USD,79,5541,M_5541_00129,MID_370001_000129,370001
TX_00000472,0200,69,49.63,4963,49.63062532275032,4963,USD,87,6513,M_6513_00022,MID_370001_000022,370001
TX_00000473,0200,27,98.94,9894,98.94373541664407,9894,USD,173,5541,M_5541_00129,MID_370001_000129,370001
TX_00000474,0200,63,26.57,2657,32.16,3216,USD,56,5542,M_5542_00053,MID_412800_000053,412800
TX_00000475,0200,26,67.03,6703,54.95,5495,USD,96,5542,M_5542_00012,MID_412800_000012,412800
TX_00000476,0200,44,61.7,6170,61.69618960353133,6170,USD,108,5541,M_5541_00019,MID_412800_000019,412800
TX_00000477,0200,45,15.03,1503,15.032159965862686,1503,USD,26,5912,M_5912_00091,MID_400012_000091,400012
TX_00000478,0200,33,27.25,2725,27.254723454130207,2725,USD,48,5411,M_5411_00058,MID_541234_000058,541234
TX_00000479,0200,36,81.62,8162,95.2,9520,USD,167,5812,M_5812_00021,MID_370001_000021,370001
TX_00000480,0200,39,34.01,3401,34.00671264157631,3401,USD,60,5311,M_5311_00116,MID_412800_000116,412800
TX_00000481,0200,65,46.62,4662,46.62274219685359,4662,USD,82,5999,M_5999_00142,MID_400012_000142,400012
TX_00000482,0200,62,42.85,4285,48.33,4833,USD,85,5812,M_5812_00021,MID_370001_000021,370001
TX_00000483,0200,27,81.52,8152,96.15,9615,USD,168,5812,M_5812_00081,MID_370001_000081,370001
TX_00000484,0200,24,218.03,21803,218.028646117066,21803,USD,382,5944,M_5944_00002,MID_412800_000002,412800
TX_00000485,0200,33,125.92,12592,144.49,14449,USD,253,5812,M_5812_00112,MID_370001_000112,370001
TX_00000486,0200,51,87.79,8779,87.78615709065168,8779,USD,154,5814,M_5814_00066,MID_412800_000066,412800
TX_00000487,0200,29,22.65,2265,22.647712777833295,2265,USD,40,5311,M_5311_00116,MID_412800_000116,412800
TX_00000488,0200,43,43.21,4321,47.87,4787,USD,84,5812,M_5812_00021,MID_370001_000021,370001
TX_00000489,0200,71,9.93,993,9.929892146304175,993,USD,17,5411,M_5411_00074,MID_400012_000074,400012
TX_00000490,0200,45,139.55,13955,162.36,16236,USD,284,5812,M_5812_00021,MID_370001_000021,370001
TX_00000491,0200,46,39.1,3910,44.0,4400,USD,77,5812,M_5812_00021,MID_370001_000021,370001
TX_00000492,0200,25,115.56,11556,134.38,13438,USD,235,5812,M_5812_00107,MID_370001_000107,370001
TX_00000493,0200,54,22.57,2257,22.573093703956012,2257,USD,40,5814,M_5814_00066,MID_412800_000066,412800
